time,x,y,z
19.0,3.0,405.0,9012.0
19.0,4.0,405.0,8574.0
19.0,5.0,405.0,8077.0
19.0,7.0,405.0,7579.0
19.0,10.0,405.0,7056.0
19.0,10.0,405.0,5548.0
19.0,12.0,405.0,5155.0
19.0,13.0,405.0,4541.0
19.0,14.0,405.0,4023.0
19.0,15.0,405.0,3449.0
19.0,16.0,405.0,2972.0
19.0,17.0,405.0,2543.0
19.0,18.0,405.0,2082.0
19.0,19.0,405.0,1658.0
19.0,20.0,405.0,1271.0
19.0,21.0,405.0,877.0
19.0,22.0,405.0,533.0
19.0,24.0,405.0,161.0
19.0,25.0,404.0,9288.0
19.0,26.0,404.0,9042.0
19.0,27.0,404.0,8747.0
19.0,28.0,404.0,8483.0
19.0,29.0,404.0,8222.0
19.0,30.0,404.0,7993.0
19.0,31.0,404.0,7749.0
19.0,32.0,404.0,7541.0
19.0,33.0,404.0,7339.0
19.0,34.0,404.0,7151.0
19.0,35.0,404.0,6978.0
19.0,36.0,404.0,682.0
19.0,37.0,404.0,6672.0
19.0,40.0,404.0,653.0
19.0,40.0,404.0,6264.0
19.0,41.0,404.0,6199.0
19.0,42.0,404.0,6128.0
19.0,43.0,404.0,6077.0
19.0,44.0,404.0,6037.0
19.0,45.0,404.0,6014.0
19.0,46.0,404.0,6006.0
19.0,47.0,404.0,6006.0
19.0,48.0,404.0,6006.0
19.0,49.0,404.0,6006.0
19.0,50.0,404.0,6006.0
19.0,51.0,404.0,6006.0
19.0,52.0,404.0,6006.0
19.0,55.0,404.0,6006.0
19.0,56.0,404.0,6006.0
19.0,57.0,404.0,6006.0
19.0,58.0,404.0,6006.0
19.0,59.0,404.0,6006.0
19.0,60.0,404.0,6006.0
19.0,61.0,404.0,6006.0
19.0,62.0,404.0,6006.0
19.0,63.0,404.0,6006.0
19.0,64.0,404.0,6006.0
19.0,65.0,404.0,6006.0
19.0,66.0,404.0,6006.0
19.0,67.0,404.0,6006.0
19.0,68.0,404.0,6006.0
19.0,71.0,404.0,6006.0
19.0,72.0,404.0,6006.0
19.0,73.0,404.0,6006.0
19.0,74.0,404.0,6006.0
19.0,75.0,404.0,6006.0
19.0,76.0,404.0,6006.0
19.0,77.0,404.0,6006.0
19.0,78.0,404.0,6006.0
19.0,79.0,404.0,5983.0
19.0,80.0,404.0,5952.0
19.0,81.0,404.0,5903.0
19.0,82.0,404.0,5838.0
19.0,83.0,404.0,5765.0
19.0,84.0,404.0,567.0
19.0,87.0,404.0,5563.0
19.0,88.0,404.0,5146.0
19.0,89.0,404.0,5005.0
19.0,90.0,404.0,4835.0
19.0,91.0,404.0,4638.0
19.0,92.0,404.0,4441.0
19.0,93.0,404.0,4202.0
19.0,94.0,404.0,3923.0
19.0,95.0,404.0,3665.0
19.0,96.0,404.0,3404.0
19.0,97.0,404.0,3119.0
19.0,98.0,404.0,2813.0
19.0,99.0,404.0,249.0
20.0,0.0,404.0,2177.0
20.0,3.0,404.0,182.0
20.0,4.0,404.0,723.0
20.0,5.0,404.0,401.0
20.0,6.0,403.0,9958.0
20.0,7.0,403.0,9524.0
20.0,8.0,403.0,9107.0
20.0,9.0,403.0,8642.0
20.0,10.0,403.0,8156.0
20.0,11.0,403.0,7683.0
20.0,12.0,403.0,7203.0
20.0,12.0,403.0,6699.0
20.0,13.0,403.0,6247.0
20.0,14.0,403.0,5738.0
20.0,15.0,403.0,5261.0
20.0,18.0,403.0,4788.0
20.0,19.0,403.0,3432.0
20.0,20.0,403.0,3026.0
20.0,21.0,403.0,2523.0
20.0,22.0,403.0,2057.0
20.0,23.0,403.0,1554.0
20.0,24.0,403.0,1049.0
20.0,25.0,403.0,577.0
20.0,26.0,403.0,76.0
20.0,27.0,402.0,9625.0
20.0,28.0,402.0,9115.0
20.0,29.0,402.0,8621.0
20.0,30.0,402.0,8139.0
20.0,31.0,402.0,76.0
20.0,34.0,402.0,7129.0
20.0,35.0,402.0,5829.0
20.0,35.0,402.0,5402.0
20.0,36.0,402.0,4997.0
20.0,37.0,402.0,4591.0
20.0,38.0,402.0,4214.0
20.0,39.0,402.0,3854.0
20.0,40.0,402.0,3489.0
20.0,41.0,402.0,3152.0
20.0,42.0,402.0,2805.0
20.0,43.0,402.0,2515.0
20.0,44.0,402.0,2205.0
20.0,45.0,402.0,1927.0
20.0,46.0,402.0,1644.0
20.0,49.0,402.0,1393.0
20.0,50.0,402.0,77.0
20.0,50.0,402.0,585.0
20.0,51.0,402.0,388.0
20.0,52.0,402.0,205.0
20.0,53.0,402.0,45.0
20.0,54.0,401.0,9884.0
20.0,55.0,401.0,9746.0
20.0,56.0,401.0,9619.0
20.0,57.0,401.0,9508.0
20.0,58.0,401.0,941.0
20.0,59.0,401.0,9328.0
20.0,60.0,401.0,9257.0
20.0,61.0,401.0,9196.0
20.0,64.0,401.0,9154.0
20.0,65.0,401.0,9142.0
20.0,66.0,401.0,9142.0
20.0,67.0,401.0,9142.0
20.0,67.0,401.0,9142.0
20.0,68.0,401.0,9142.0
20.0,70.0,401.0,9142.0
20.0,70.0,401.0,9142.0
20.0,71.0,401.0,9142.0
20.0,72.0,401.0,9142.0
20.0,73.0,401.0,9142.0
20.0,74.0,401.0,9142.0
20.0,75.0,401.0,9142.0
20.0,76.0,401.0,9142.0
20.0,79.0,401.0,9142.0
20.0,80.0,401.0,9142.0
20.0,81.0,401.0,9142.0
20.0,82.0,401.0,9142.0
20.0,83.0,401.0,9142.0
20.0,84.0,401.0,9142.0
20.0,85.0,401.0,9142.0
20.0,86.0,401.0,9142.0
20.0,87.0,401.0,9142.0
20.0,88.0,401.0,9142.0
20.0,89.0,401.0,9142.0
20.0,90.0,401.0,9142.0
20.0,91.0,401.0,9142.0
20.0,92.0,401.0,9142.0
20.0,95.0,401.0,9142.0
20.0,96.0,401.0,9142.0
20.0,97.0,401.0,9142.0
20.0,98.0,401.0,9142.0
20.0,99.0,401.0,9142.0
21.0,0.0,401.0,9142.0
21.0,1.0,401.0,9142.0
21.0,2.0,401.0,9142.0
21.0,3.0,401.0,9142.0
21.0,4.0,401.0,9142.0
21.0,5.0,401.0,9142.0
21.0,6.0,401.0,9142.0
21.0,7.0,401.0,9142.0
21.0,8.0,401.0,9142.0
21.0,11.0,401.0,9142.0
21.0,12.0,401.0,9142.0
21.0,13.0,401.0,9142.0
21.0,14.0,401.0,9142.0
21.0,15.0,401.0,9142.0
21.0,16.0,401.0,9142.0
21.0,17.0,401.0,9142.0
21.0,18.0,401.0,9142.0
21.0,19.0,401.0,9142.0
21.0,20.0,401.0,9142.0
21.0,21.0,401.0,9142.0
21.0,22.0,401.0,9142.0
21.0,23.0,401.0,9142.0
21.0,24.0,401.0,9142.0
21.0,27.0,401.0,9142.0
21.0,28.0,401.0,9142.0
21.0,29.0,401.0,9142.0
21.0,30.0,401.0,9142.0
21.0,31.0,401.0,9142.0
21.0,32.0,401.0,9142.0
21.0,33.0,401.0,9142.0
21.0,34.0,401.0,9142.0
21.0,35.0,401.0,9142.0
21.0,36.0,401.0,9142.0
21.0,37.0,401.0,9142.0
21.0,38.0,401.0,9142.0
21.0,39.0,401.0,9142.0
21.0,40.0,401.0,9142.0
21.0,43.0,401.0,9142.0
21.0,44.0,401.0,9142.0
21.0,45.0,401.0,9142.0
21.0,46.0,401.0,9142.0
21.0,47.0,401.0,9142.0
21.0,48.0,401.0,9142.0
21.0,49.0,401.0,9126.0
21.0,50.0,401.0,9097.0
21.0,51.0,401.0,9052.0
21.0,52.0,401.0,8989.0
21.0,53.0,401.0,8905.0
21.0,54.0,401.0,8811.0
21.0,55.0,401.0,8708.0
21.0,58.0,401.0,8578.0
21.0,59.0,401.0,8121.0
21.0,60.0,401.0,7988.0
21.0,61.0,401.0,7785.0
21.0,62.0,401.0,7586.0
21.0,63.0,401.0,7357.0
21.0,64.0,401.0,7113.0
21.0,65.0,401.0,6859.0
21.0,66.0,401.0,6587.0
21.0,67.0,401.0,6312.0
21.0,68.0,401.0,5966.0
21.0,69.0,401.0,5634.0
21.0,70.0,401.0,5322.0
21.0,71.0,401.0,496.0
21.0,74.0,401.0,4583.0
21.0,74.0,401.0,347.0
21.0,75.0,401.0,3138.0
21.0,76.0,401.0,2716.0
21.0,77.0,401.0,2267.0
21.0,78.0,401.0,1835.0
21.0,79.0,401.0,135.0
21.0,80.0,401.0,845.0
21.0,81.0,401.0,371.0
21.0,82.0,400.0,9872.0
21.0,83.0,400.0,941.0
21.0,84.0,400.0,8906.0
21.0,85.0,400.0,8436.0
21.0,86.0,400.0,7949.0
21.0,89.0,400.0,7464.0
21.0,90.0,400.0,6122.0
21.0,91.0,400.0,5708.0
21.0,92.0,400.0,5228.0
21.0,93.0,400.0,4706.0
21.0,94.0,400.0,4218.0
21.0,95.0,400.0,3745.0
21.0,96.0,400.0,3185.0
21.0,97.0,400.0,2724.0
21.0,98.0,400.0,2234.0
21.0,99.0,400.0,1772.0
22.0,0.0,400.0,1278.0
22.0,1.0,400.0,797.0
22.0,2.0,400.0,321.0
22.0,4.0,399.0,9807.0
22.0,5.0,399.0,848.0
22.0,6.0,399.0,8032.0
22.0,7.0,399.0,7626.0
22.0,8.0,399.0,7235.0
22.0,9.0,399.0,6856.0
22.0,10.0,399.0,6494.0
22.0,11.0,399.0,6143.0
22.0,12.0,399.0,5765.0
22.0,13.0,399.0,545.0
22.0,14.0,399.0,5141.0
22.0,15.0,399.0,4855.0
22.0,16.0,399.0,4557.0
22.0,17.0,399.0,4296.0
22.0,20.0,399.0,4032.0
22.0,20.0,399.0,3417.0
22.0,21.0,399.0,3253.0
22.0,22.0,399.0,3052.0
22.0,23.0,399.0,2875.0
22.0,24.0,399.0,2705.0
22.0,25.0,399.0,2555.0
22.0,26.0,399.0,2416.0
22.0,27.0,399.0,2287.0
22.0,28.0,399.0,2177.0
22.0,29.0,399.0,2073.0
22.0,30.0,399.0,1991.0
22.0,31.0,399.0,1922.0
22.0,32.0,399.0,1868.0
22.0,35.0,399.0,1828.0
22.0,36.0,399.0,1827.0
22.0,37.0,399.0,1827.0
22.0,38.0,399.0,1827.0
22.0,39.0,399.0,1827.0
22.0,40.0,399.0,1827.0
22.0,41.0,399.0,1827.0
22.0,42.0,399.0,1827.0
22.0,43.0,399.0,1827.0
22.0,44.0,399.0,1827.0
22.0,45.0,399.0,1827.0
22.0,46.0,399.0,1827.0
22.0,47.0,399.0,1827.0
22.0,48.0,399.0,1827.0
22.0,50.0,399.0,1827.0
22.0,51.0,399.0,1827.0
22.0,52.0,399.0,1827.0
22.0,53.0,399.0,1827.0
22.0,54.0,399.0,1827.0
22.0,56.0,399.0,1827.0
22.0,56.0,399.0,1827.0
22.0,57.0,399.0,1827.0
22.0,59.0,399.0,1827.0
22.0,60.0,399.0,1827.0
22.0,61.0,399.0,1827.0
22.0,62.0,399.0,1827.0
22.0,63.0,399.0,1827.0
22.0,64.0,399.0,1827.0
22.0,67.0,399.0,1827.0
22.0,68.0,399.0,1827.0
22.0,69.0,399.0,1827.0
22.0,70.0,399.0,1827.0
22.0,71.0,399.0,1827.0
22.0,72.0,399.0,1827.0
22.0,73.0,399.0,1827.0
22.0,74.0,399.0,1827.0
22.0,75.0,399.0,1827.0
22.0,76.0,399.0,1827.0
22.0,77.0,399.0,1827.0
22.0,78.0,399.0,1827.0
22.0,79.0,399.0,1827.0
22.0,82.0,399.0,1827.0
22.0,83.0,399.0,1827.0
22.0,84.0,399.0,1827.0
22.0,85.0,399.0,1827.0
22.0,86.0,399.0,1827.0
22.0,87.0,399.0,1827.0
22.0,89.0,399.0,1827.0
22.0,89.0,399.0,1827.0
22.0,90.0,399.0,1827.0
22.0,92.0,399.0,1827.0
22.0,92.0,399.0,1827.0
22.0,94.0,399.0,1827.0
22.0,95.0,399.0,1827.0
22.0,97.0,399.0,1827.0
22.0,98.0,399.0,1827.0
22.0,99.0,399.0,1827.0
23.0,0.0,399.0,1827.0
23.0,1.0,399.0,1827.0
23.0,3.0,399.0,1827.0
23.0,4.0,399.0,1827.0
23.0,5.0,399.0,1827.0
23.0,6.0,399.0,1827.0
23.0,7.0,399.0,1827.0
23.0,8.0,399.0,1827.0
23.0,9.0,399.0,1827.0
23.0,10.0,399.0,1827.0
23.0,11.0,399.0,1827.0
23.0,14.0,399.0,1827.0
23.0,14.0,399.0,1827.0
23.0,15.0,399.0,1827.0
23.0,16.0,399.0,1827.0
23.0,17.0,399.0,1827.0
23.0,19.0,399.0,1827.0
23.0,20.0,399.0,1827.0
23.0,21.0,399.0,1827.0
23.0,22.0,399.0,1827.0
23.0,23.0,399.0,1827.0
23.0,24.0,399.0,1827.0
23.0,25.0,399.0,1827.0
23.0,26.0,399.0,1827.0
23.0,29.0,399.0,1827.0
23.0,29.0,399.0,1827.0
23.0,30.0,399.0,1827.0
23.0,31.0,399.0,1827.0
23.0,32.0,399.0,1827.0
23.0,33.0,399.0,1827.0
23.0,34.0,399.0,1827.0
23.0,35.0,399.0,1827.0
23.0,36.0,399.0,1827.0
23.0,37.0,399.0,1827.0
23.0,39.0,399.0,1827.0
23.0,39.0,399.0,1827.0
23.0,40.0,399.0,1827.0
23.0,42.0,399.0,1827.0
23.0,44.0,399.0,1827.0
23.0,45.0,399.0,1827.0
23.0,46.0,399.0,1827.0
23.0,48.0,399.0,1827.0
23.0,49.0,399.0,1827.0
23.0,50.0,399.0,1827.0
23.0,51.0,399.0,1827.0
23.0,52.0,399.0,1827.0
23.0,53.0,399.0,1827.0
23.0,54.0,399.0,1827.0
23.0,55.0,399.0,1827.0
23.0,56.0,399.0,1827.0
23.0,57.0,399.0,1827.0
23.0,60.0,399.0,1827.0
23.0,60.0,399.0,1827.0
23.0,61.0,399.0,1827.0
23.0,62.0,399.0,1827.0
23.0,64.0,399.0,1827.0
23.0,65.0,399.0,1827.0
23.0,66.0,399.0,1827.0
23.0,67.0,399.0,1827.0
23.0,68.0,399.0,1827.0
23.0,69.0,399.0,1827.0
23.0,70.0,399.0,1827.0
23.0,71.0,399.0,1827.0
23.0,72.0,399.0,1812.0
23.0,75.0,399.0,1779.0
23.0,75.0,399.0,157.0
23.0,77.0,399.0,1498.0
23.0,78.0,399.0,1391.0
23.0,79.0,399.0,1272.0
23.0,80.0,399.0,113.0
23.0,81.0,399.0,979.0
23.0,82.0,399.0,823.0
23.0,83.0,399.0,639.0
23.0,84.0,399.0,454.0
23.0,85.0,399.0,237.0
23.0,86.0,399.0,2.0
23.0,87.0,398.0,9783.0
23.0,88.0,398.0,9521.0
23.0,90.0,398.0,9267.0
23.0,91.0,398.0,838.0
23.0,92.0,398.0,8112.0
23.0,93.0,398.0,7768.0
23.0,94.0,398.0,7388.0
23.0,95.0,398.0,7024.0
23.0,97.0,398.0,6623.0
23.0,98.0,398.0,6205.0
23.0,99.0,398.0,585.0
24.0,0.0,398.0,5507.0
24.0,1.0,398.0,5172.0
24.0,2.0,398.0,4879.0
24.0,2.0,398.0,459.0
24.0,4.0,398.0,4325.0
24.0,6.0,398.0,4044.0
24.0,7.0,398.0,3432.0
24.0,8.0,398.0,327.0
24.0,9.0,398.0,3074.0
24.0,10.0,398.0,2898.0
24.0,11.0,398.0,2727.0
24.0,12.0,398.0,2577.0
24.0,13.0,398.0,245.0
24.0,14.0,398.0,2329.0
24.0,15.0,398.0,223.0
24.0,16.0,398.0,2137.0
24.0,17.0,398.0,2063.0
24.0,18.0,398.0,2008.0
24.0,19.0,398.0,1963.0
24.0,22.0,398.0,1934.0
24.0,23.0,398.0,1934.0
24.0,24.0,398.0,1934.0
24.0,25.0,398.0,1934.0
24.0,26.0,398.0,1934.0
24.0,27.0,398.0,1934.0
24.0,28.0,398.0,1934.0
24.0,29.0,398.0,1934.0
24.0,30.0,398.0,1934.0
24.0,31.0,398.0,1934.0
24.0,32.0,398.0,1934.0
24.0,33.0,398.0,1934.0
24.0,34.0,398.0,1934.0
24.0,35.0,398.0,1934.0
24.0,37.0,398.0,1934.0
24.0,38.0,398.0,1934.0
24.0,39.0,398.0,1934.0
24.0,40.0,398.0,1934.0
24.0,41.0,398.0,1934.0
24.0,42.0,398.0,1934.0
24.0,43.0,398.0,1934.0
24.0,44.0,398.0,1934.0
24.0,45.0,398.0,1934.0
24.0,46.0,398.0,1934.0
24.0,47.0,398.0,1934.0
24.0,48.0,398.0,1934.0
24.0,49.0,398.0,1934.0
24.0,50.0,398.0,1934.0
24.0,53.0,398.0,1934.0
24.0,54.0,398.0,1934.0
24.0,55.0,398.0,1934.0
24.0,56.0,398.0,1934.0
24.0,57.0,398.0,1934.0
24.0,58.0,398.0,1934.0
24.0,59.0,398.0,1934.0
24.0,60.0,398.0,1934.0
24.0,61.0,398.0,1934.0
24.0,62.0,398.0,1934.0
24.0,63.0,398.0,1934.0
24.0,64.0,398.0,1934.0
24.0,65.0,398.0,1934.0
24.0,66.0,398.0,1934.0
24.0,69.0,398.0,1934.0
24.0,70.0,398.0,1934.0
24.0,71.0,398.0,1934.0
24.0,72.0,398.0,1934.0
24.0,73.0,398.0,1934.0
24.0,74.0,398.0,1934.0
24.0,75.0,398.0,1934.0
24.0,76.0,398.0,1934.0
24.0,77.0,398.0,1934.0
24.0,78.0,398.0,1934.0
24.0,79.0,398.0,1934.0
24.0,80.0,398.0,1934.0
24.0,81.0,398.0,1934.0
24.0,82.0,398.0,1934.0
24.0,85.0,398.0,1934.0
24.0,85.0,398.0,1934.0
24.0,87.0,398.0,1934.0
24.0,88.0,398.0,1934.0
24.0,89.0,398.0,1934.0
24.0,90.0,398.0,1934.0
24.0,91.0,398.0,1934.0
24.0,92.0,398.0,1934.0
24.0,93.0,398.0,1934.0
24.0,94.0,398.0,1934.0
24.0,95.0,398.0,1934.0
24.0,96.0,398.0,1934.0
24.0,97.0,398.0,1934.0
24.0,98.0,398.0,1934.0
25.0,1.0,398.0,1912.0
25.0,2.0,398.0,1745.0
25.0,3.0,398.0,1675.0
25.0,4.0,398.0,1588.0
25.0,5.0,398.0,1479.0
25.0,6.0,398.0,1354.0
25.0,7.0,398.0,1227.0
25.0,8.0,398.0,1078.0
25.0,9.0,398.0,905.0
25.0,10.0,398.0,719.0
25.0,11.0,398.0,524.0
25.0,12.0,398.0,32.0
25.0,13.0,398.0,85.0
25.0,14.0,397.0,9835.0
25.0,16.0,397.0,9595.0
25.0,17.0,397.0,8762.0
25.0,18.0,397.0,851.0
25.0,19.0,397.0,8181.0
25.0,20.0,397.0,788.0
25.0,21.0,397.0,7634.0
25.0,22.0,397.0,7373.0
25.0,23.0,397.0,7156.0
25.0,24.0,397.0,693.0
25.0,25.0,397.0,6728.0
25.0,26.0,397.0,6547.0
25.0,27.0,397.0,6372.0
25.0,28.0,397.0,6215.0
25.0,29.0,397.0,6077.0
25.0,32.0,397.0,5943.0
25.0,33.0,397.0,571.0
25.0,34.0,397.0,5648.0
25.0,35.0,397.0,5591.0
25.0,36.0,397.0,5547.0
25.0,37.0,397.0,5519.0
25.0,38.0,397.0,5506.0
25.0,39.0,397.0,5506.0
25.0,40.0,397.0,5506.0
25.0,41.0,397.0,5506.0
25.0,42.0,397.0,5506.0
25.0,43.0,397.0,5506.0
25.0,44.0,397.0,5506.0
25.0,45.0,397.0,5506.0
25.0,48.0,397.0,5506.0
25.0,49.0,397.0,5506.0
25.0,50.0,397.0,5506.0
25.0,51.0,397.0,5506.0
25.0,52.0,397.0,5506.0
25.0,53.0,397.0,5506.0
25.0,54.0,397.0,5506.0
25.0,55.0,397.0,5506.0
25.0,56.0,397.0,5506.0
25.0,57.0,397.0,5506.0
25.0,58.0,397.0,5506.0
25.0,59.0,397.0,5506.0
25.0,60.0,397.0,5506.0
25.0,61.0,397.0,5506.0
25.0,64.0,397.0,5506.0
25.0,64.0,397.0,5506.0
25.0,65.0,397.0,5506.0
25.0,66.0,397.0,5506.0
25.0,68.0,397.0,5506.0
25.0,69.0,397.0,5506.0
25.0,70.0,397.0,5506.0
25.0,71.0,397.0,5506.0
25.0,72.0,397.0,5506.0
25.0,73.0,397.0,5506.0
25.0,74.0,397.0,5506.0
25.0,75.0,397.0,5506.0
25.0,76.0,397.0,5506.0
25.0,77.0,397.0,5506.0
25.0,80.0,397.0,5506.0
25.0,80.0,397.0,5506.0
25.0,81.0,397.0,5506.0
25.0,82.0,397.0,5506.0
25.0,83.0,397.0,5506.0
25.0,84.0,397.0,5506.0
25.0,85.0,397.0,5506.0
25.0,86.0,397.0,5506.0
25.0,87.0,397.0,5506.0
25.0,88.0,397.0,5506.0
25.0,89.0,397.0,5506.0
25.0,90.0,397.0,5506.0
25.0,91.0,397.0,5506.0
25.0,92.0,397.0,5506.0
25.0,95.0,397.0,5506.0
25.0,96.0,397.0,5506.0
25.0,97.0,397.0,5506.0
25.0,98.0,397.0,5506.0
25.0,99.0,397.0,5506.0
26.0,0.0,397.0,5506.0
26.0,1.0,397.0,5506.0
26.0,2.0,397.0,5506.0
26.0,3.0,397.0,5506.0
26.0,4.0,397.0,5506.0
26.0,5.0,397.0,5506.0
26.0,6.0,397.0,5506.0
26.0,7.0,397.0,5506.0
26.0,8.0,397.0,5506.0
26.0,11.0,397.0,5485.0
26.0,12.0,397.0,532.0
26.0,13.0,397.0,5266.0
26.0,14.0,397.0,5172.0
26.0,15.0,397.0,5074.0
26.0,16.0,397.0,4955.0
26.0,17.0,397.0,4818.0
26.0,18.0,397.0,4672.0
26.0,19.0,397.0,4505.0
26.0,20.0,397.0,4333.0
26.0,21.0,397.0,4134.0
26.0,22.0,397.0,3925.0
26.0,23.0,397.0,3701.0
26.0,24.0,397.0,3459.0
26.0,27.0,397.0,321.0
26.0,28.0,397.0,2384.0
26.0,29.0,397.0,2123.0
26.0,30.0,397.0,1806.0
26.0,31.0,397.0,1472.0
26.0,32.0,397.0,1136.0
26.0,33.0,397.0,753.0
26.0,34.0,397.0,383.0
26.0,35.0,396.0,9987.0
26.0,36.0,396.0,9592.0
26.0,37.0,396.0,9166.0
26.0,38.0,396.0,8749.0
26.0,39.0,396.0,8306.0
26.0,40.0,396.0,7852.0
26.0,42.0,396.0,7352.0
26.0,43.0,396.0,6004.0
26.0,44.0,396.0,5579.0
26.0,45.0,396.0,509.0
26.0,46.0,396.0,4585.0
26.0,47.0,396.0,4097.0
26.0,48.0,396.0,3622.0
26.0,49.0,396.0,3135.0
26.0,50.0,396.0,2643.0
26.0,51.0,396.0,218.0
26.0,52.0,396.0,1688.0
26.0,53.0,396.0,1201.0
26.0,54.0,396.0,716.0
26.0,55.0,396.0,267.0
26.0,57.0,395.0,9776.0
26.0,58.0,395.0,8454.0
26.0,59.0,395.0,8.0
26.0,60.0,395.0,7552.0
26.0,61.0,395.0,7078.0
26.0,62.0,395.0,65.0
26.0,63.0,395.0,6093.0
26.0,64.0,395.0,56.0
26.0,65.0,395.0,5139.0
26.0,66.0,395.0,4597.0
26.0,67.0,395.0,4164.0
26.0,68.0,395.0,3688.0
26.0,69.0,395.0,3203.0
26.0,70.0,395.0,2696.0
26.0,73.0,395.0,2133.0
26.0,74.0,395.0,728.0
26.0,75.0,395.0,259.0
26.0,76.0,394.0,9778.0
26.0,77.0,394.0,923.0
26.0,78.0,394.0,8804.0
26.0,79.0,394.0,8311.0
26.0,80.0,394.0,7755.0
26.0,81.0,394.0,734.0
26.0,82.0,394.0,6854.0
26.0,82.0,394.0,6299.0
26.0,83.0,394.0,5876.0
26.0,84.0,394.0,539.0
26.0,85.0,394.0,4912.0
26.0,88.0,394.0,4386.0
26.0,89.0,394.0,3023.0
26.0,90.0,394.0,2574.0
26.0,91.0,394.0,205.0
26.0,92.0,394.0,1473.0
26.0,93.0,394.0,1039.0
26.0,94.0,394.0,542.0
26.0,95.0,393.0,9992.0
26.0,96.0,393.0,954.0
26.0,97.0,393.0,9049.0
26.0,98.0,393.0,8575.0
26.0,99.0,393.0,7996.0
27.0,0.0,393.0,7573.0
27.0,1.0,393.0,7067.0
27.0,4.0,393.0,6544.0
27.0,5.0,393.0,5102.0
27.0,6.0,393.0,4662.0
27.0,7.0,393.0,4073.0
27.0,8.0,393.0,3635.0
27.0,9.0,393.0,3119.0
27.0,10.0,393.0,2547.0
27.0,11.0,393.0,2115.0
27.0,12.0,393.0,1598.0
27.0,13.0,393.0,1031.0
27.0,14.0,393.0,594.0
27.0,15.0,393.0,103.0
27.0,16.0,392.0,9539.0
27.0,17.0,392.0,9124.0
27.0,20.0,392.0,8629.0
27.0,21.0,392.0,7138.0
27.0,22.0,392.0,6657.0
27.0,23.0,392.0,6218.0
27.0,24.0,392.0,569.0
27.0,25.0,392.0,5223.0
27.0,26.0,392.0,4631.0
27.0,27.0,392.0,4203.0
27.0,28.0,392.0,3716.0
27.0,29.0,392.0,313.0
27.0,30.0,392.0,2692.0
27.0,31.0,392.0,2173.0
27.0,32.0,392.0,1567.0
27.0,33.0,392.0,116.0
27.0,36.0,392.0,625.0
27.0,37.0,391.0,9171.0
27.0,38.0,391.0,8736.0
27.0,39.0,391.0,8207.0
27.0,40.0,391.0,7654.0
27.0,41.0,391.0,721.0
27.0,42.0,391.0,6705.0
27.0,43.0,391.0,6103.0
27.0,44.0,391.0,5652.0
27.0,45.0,391.0,5156.0
27.0,46.0,391.0,4593.0
27.0,47.0,391.0,416.0
27.0,48.0,391.0,3651.0
27.0,51.0,391.0,3056.0
27.0,52.0,391.0,1645.0
27.0,53.0,391.0,1237.0
27.0,54.0,391.0,695.0
27.0,55.0,391.0,126.0
27.0,56.0,390.0,9683.0
27.0,57.0,390.0,9185.0
27.0,58.0,390.0,8654.0
27.0,59.0,390.0,8062.0
27.0,60.0,390.0,7609.0
27.0,61.0,390.0,7013.0
27.0,62.0,390.0,6573.0
27.0,63.0,390.0,6098.0
27.0,64.0,390.0,5577.0
27.0,67.0,390.0,498.0
27.0,68.0,390.0,3555.0
27.0,69.0,390.0,3134.0
27.0,70.0,390.0,2624.0
27.0,71.0,390.0,2083.0
27.0,72.0,390.0,1501.0
27.0,73.0,390.0,1068.0
27.0,74.0,390.0,572.0
27.0,75.0,390.0,48.0
27.0,76.0,389.0,9458.0
27.0,77.0,389.0,9012.0
27.0,78.0,389.0,8529.0
27.0,79.0,389.0,7979.0
27.0,80.0,389.0,7556.0
27.0,83.0,389.0,7025.0
27.0,84.0,389.0,5539.0
27.0,85.0,389.0,5063.0
27.0,86.0,389.0,4607.0
27.0,87.0,389.0,4101.0
27.0,88.0,389.0,3531.0
27.0,89.0,389.0,3057.0
27.0,90.0,389.0,2572.0
27.0,91.0,389.0,1971.0
27.0,92.0,389.0,1524.0
27.0,93.0,389.0,1022.0
27.0,94.0,389.0,52.0
27.0,95.0,389.0,1.0
27.0,98.0,388.0,9432.0
27.0,99.0,388.0,8041.0
28.0,0.0,388.0,7632.0
28.0,1.0,388.0,7108.0
28.0,2.0,388.0,6519.0
28.0,3.0,388.0,6086.0
28.0,4.0,388.0,5577.0
28.0,5.0,388.0,4971.0
28.0,6.0,388.0,4559.0
28.0,7.0,388.0,4048.0
28.0,8.0,388.0,3483.0
28.0,9.0,388.0,3038.0
28.0,10.0,388.0,2566.0
28.0,11.0,388.0,2007.0
28.0,14.0,388.0,1573.0
28.0,15.0,388.0,139.0
28.0,16.0,387.0,9727.0
28.0,17.0,387.0,9247.0
28.0,18.0,387.0,8676.0
28.0,19.0,387.0,8214.0
28.0,20.0,387.0,7725.0
28.0,21.0,387.0,7149.0
28.0,22.0,387.0,6733.0
28.0,23.0,387.0,6217.0
28.0,24.0,387.0,5665.0
28.0,25.0,387.0,5268.0
28.0,26.0,387.0,4784.0
28.0,27.0,387.0,4339.0
28.0,29.0,387.0,3795.0
28.0,30.0,387.0,2429.0
28.0,31.0,387.0,2056.0
28.0,32.0,387.0,1548.0
28.0,33.0,387.0,1089.0
28.0,34.0,387.0,595.0
28.0,35.0,387.0,81.0
